ID	Gender	Age	Race	What is the person doing	Group	Number of people in the group	Where was the person sleeping/ observed?	Street Name	Area	X               GPS Co ordinate	Y                  GPS Co ordinate
WR003M	Male	26-35	Coloured	Sleeping	Yes	4	Under Bridge	Nelson Mandela Boulevard	Foreshore	18,43199666	-33,92604787
LH092M	Male	26-35	Black African	Sleeping	Yes	2	Under Bridge	Old Marine Drive	Foreshore	18,4320325	-33,92475585
LH092M	Male	26-35	Black African	Sleeping	Yes	2	Under Bridge	Old Marine Drive	Foreshore	18,4320325	-33,92475585
ST102M	Female	36-45	Coloured	Sleeping	Yes	4	Pavement	Strand Street	Foreshore	18,43206534	-33,92623561
ST102M	Female	18-25	Coloured	Sleeping	Yes	4	Pavement	Strand Street	Foreshore	18,43206534	-33,92623561
ST102M	Male	26-35	Coloured	Sleeping	Yes	4	Pavement	Strand Street	Foreshore	18,43206534	-33,92623561
ST102M	Female	26-35	Coloured	Sleeping	Yes	4	Pavement	Strand Street	Foreshore	18,43206534	-33,92623561
L092Ma	Male	26-35	Black African	Sleeping	Yes	6	Under Bridge	Hertzog Boulevard	Foreshore	18,43212875	-33,92359605
L092Ma	Male	36-45	Black African	Sleeping	Yes	6	Under Bridge	Hertzog Boulevard	Foreshore	18,43212875	-33,92359605
L092Ma	Male	36-45	Black African	Sleeping	Yes	6	Under Bridge	Hertzog Boulevard	Foreshore	18,43212875	-33,92359605
L092Ma	Female	36-45	Coloured	Sleeping	Yes	6	Under Bridge	Hertzog Boulevard	Foreshore	18,43212875	-33,92359605
L092Ma	Male	26-35	Black African	Sleeping	Yes	6	Under Bridge	Hertzog Boulevard	Foreshore	18,43212875	-33,92359605
L092Ma	Male	36-45	Black African	Sleeping	Yes	6	Under Bridge	Hertzog Boulevard	Foreshore	18,43212875	-33,92359605
LH092M	Male	36-45	Black African	Skarelling	No	1	Pavement	Strand Street	Foreshore	18,43222352	-33,92621071
GK015M	Male	36-45	Black African	Sleeping	Yes	6	Under Bridge	Hertzog Boulevard	Foreshore	18,43245986	-33,92387902
GK015M	Male	36-45	Black African	Sleeping	Yes	6	Under Bridge	Hertzog Boulevard	Foreshore	18,43245986	-33,92387902
GK015M	Male	46-55	Black African	Sleeping	Yes	6	Under Bridge	Hertzog Boulevard	Foreshore	18,43245986	-33,92387902
GK015M	Male	36-45	Black African	Sleeping	Yes	6	Under Bridge	Hertzog Boulevard	Foreshore	18,43245986	-33,92387902
GK015M	Male	36-45	Black African	Sleeping	Yes	6	Under Bridge	Hertzog Boulevard	Foreshore	18,43245986	-33,92387902
GK015M	Male	36-45	Black African	Sleeping	Yes	6	Under Bridge	Hertzog Boulevard	Foreshore	18,43245986	-33,92387902
WR003M	Female	<18	Coloured	Sleeping	No	1	Pavement	Nelson Mandela Boulevard	Foreshore	18,43246403	-33,92611932
WR003M	Male	36-45	Black African	Sleeping	No	1	Pavement	Hertzog Boulevard	Foreshore	18,43251635	-33,92311342
LH092M	Male	26-35	Black African	Sleeping	Yes	4	Under Bridge	Hertzog Boulevard	Foreshore	18,432615	-33,923283
LH092M	Male	36-45	Black African	Sleeping	Yes	4	Under Bridge	Hertzog Boulevard	Foreshore	18,432615	-33,923283
LH092M	Male	26-35	Black African	Sleeping	Yes	4	Under Bridge	Hertzog Boulevard	Foreshore	18,432615	-33,923283
LH092M	Male	36-45	Black African	Sleeping	Yes	4	Under Bridge	Hertzog Boulevard	Foreshore	18,43261543	-33,9232829
GK015M	Male	46-55	Black African	Sleeping	No	1	Pavement	Old Marine Drive	Foreshore	18,43263052	-33,92466579
LH092M	Male	26-35	Black African	Sleeping	Yes	2	Under Bridge	Hertzog Boulevard	Foreshore	18,43276817	-33,92381217
LH092M	Female	36-45	Black African	Sleeping	Yes	2	Under Bridge	Hertzog Boulevard	Foreshore	18,43276817	-33,92381217
WR003M	Male	36-45	Coloured	Sitting	No	1	Pavement	Road-Street Across Cape Town Bus Terminus	Foreshore	18,43277432	-33,92254542
WR003M	Male	46-55	Black African	Sleeping	No	1	Pavement	Hertzog Boulevard	Foreshore	18,43277603	-33,92378747
LH092M	Male	36-45	Black African	Sleeping	No	1	Pavement	Hertzog Boulevard	Foreshore	18,43279085	-33,92378563
LH092M	Female	36-45	Black African	Sleeping	Yes	11	Under Bridge	Hertzog Boulevard	Foreshore	18,432791	-33,923786
LH092M	Male	36-45	Black African	Sleeping	Yes	11	Under Bridge	Hertzog Boulevard	Foreshore	18,432791	-33,923786
WR003M	Male	46-55	Black African	Sleeping	Yes	11	Under Bridge	Hertzog Boulevard	Foreshore	18,43281074	-33,92400349
WR003M	Female	26-35	Black African	Sleeping	Yes	11	Under Bridge	Hertzog Boulevard	Foreshore	18,43281074	-33,92400349
WR003M	Male	26-35	Black African	Sleeping	Yes	11	Under Bridge	Hertzog Boulevard	Foreshore	18,432822	-33,923804
WR003M	Male	36-45	Black African	Sleeping	Yes	11	Under Bridge	Hertzog Boulevard	Foreshore	18,432822	-33,923804
WR003M	Male	26-35	Black African	Sleeping	Yes	11	Under Bridge	Hertzog Boulevard	Foreshore	18,432822	-33,923804
WR003M	Female	26-35	Black African	Sleeping	Yes	11	Under Bridge	Hertzog Boulevard	Foreshore	18,432822	-33,923804
WR003M	Male	26-35	Black African	Sleeping	Yes	11	Under Bridge	Hertzog Boulevard	Foreshore	18,432822	-33,923804
WR003M	Male	26-35	Coloured	Sleeping	Yes	11	Under Bridge	Hertzog Boulevard	Foreshore	18,432822	-33,923804
WR003M	Female	26-35	Black African	Sleeping	Yes	11	Under Bridge	Hertzog Boulevard	Foreshore	18,432822	-33,923804
WR003M	Male	26-35	Coloured	Sleeping	No	1	Pavement	Hertzog Boulevard	Foreshore	18,43282222	-33,92380359
LH092M	Male	26-35	Black African	Skarelling	Yes	16	Under Bridge	Nelson Mandela Boulevard	Foreshore	18,43295481	-33,92620098
LH092M	Male	26-35	Black African	Sleeping	Yes	16	Under Bridge	Nelson Mandela Boulevard	Foreshore	18,43295481	-33,92620098
LH092M	Male	18-25	Black African	Sleeping	Yes	16	Under Bridge	Nelson Mandela Boulevard	Foreshore	18,43295481	-33,92620098
LH092M	Female	26-35	Black African	Sleeping	Yes	16	Under Bridge	Nelson Mandela Boulevard	Foreshore	18,43295481	-33,92620098
LH092M	Male	18-25	Black African	Sleeping	Yes	16	Under Bridge	Nelson Mandela Boulevard	Foreshore	18,43295481	-33,92620098
LH092M	Male	18-25	Black African	Sleeping	Yes	16	Under Bridge	Nelson Mandela Boulevard	Foreshore	18,43295481	-33,92620098
LH092M	Female	18-25	Black African	Sleeping	Yes	16	Under Bridge	Nelson Mandela Boulevard	Foreshore	18,43295481	-33,92620098
LH092M	Female	18-25	Black African	Sleeping	Yes	16	Under Bridge	Nelson Mandela Boulevard	Foreshore	18,43295481	-33,92620098
LH092M	Male	36-45	Black African	Sleeping	Yes	16	Under Bridge	Nelson Mandela Boulevard	Foreshore	18,43295481	-33,92620098
LH092M	Male	18-25	Black African	Sleeping	Yes	16	Under Bridge	Nelson Mandela Boulevard	Foreshore	18,43295481	-33,92620098
LH092M	Female	18-25	Black African	Sleeping	Yes	16	Under Bridge	Nelson Mandela Boulevard	Foreshore	18,43295481	-33,92620098
LH092M	Male	26-35	Black African	Sleeping	Yes	16	Under Bridge	Nelson Mandela Boulevard	Foreshore	18,43295481	-33,92620098
LH092M	Male	26-35	Black African	Sleeping	Yes	16	Under Bridge	Nelson Mandela Boulevard	Foreshore	18,43295481	-33,92620098
LH092M	Male	26-35	Black African	Sleeping	Yes	16	Under Bridge	Nelson Mandela Boulevard	Foreshore	18,43295481	-33,92620098
LH092M	Male	18-25	Coloured	Sleeping	Yes	16	Under Bridge	Nelson Mandela Boulevard	Foreshore	18,43295481	-33,92620098
LH092M	Female	<18	Black African	Sleeping	Yes	16	Under Bridge	Nelson Mandela Boulevard	Foreshore	18,43295481	-33,92620098
WR003M	Male	18-25	Black African	Sleeping	No	1	Pavement	Strand Street	Foreshore	18,43298739	-33,92627223
GK015M	Male	36-45	Coloured	Sleeping	No	1	Pavement	Hertzog Boulevard	Foreshore	18,4330702	-33,92276317
GK015M	Male	36-45	Coloured	Sleeping	Yes	2	Under Bridge	Hertzog Boulevard	Foreshore	18,4331031	-33,92318069
GK015M	Male	36-45	Coloured	Sleeping	Yes	2	Under Bridge	Hertzog Boulevard	Foreshore	18,4331031	-33,92318069
LH092M	Male	36-45	White	Sleeping	No	1	Pavement	Hertzog Boulevard	Foreshore	18,43317486	-33,92307121
WR003M	Male	46-55	Coloured	Sleeping	No	1	Pavement	Hertzog Boulevard	Foreshore	18,43319676	-33,92302065
WR003M	Male	36-45	Coloured	Sleeping	Yes	4	Under Bridge	Hertzog Boulevard	Foreshore	18,43320357	-33,92308779
WR003M	Female	26-35	Black African	Sleeping	Yes	4	Under Bridge	Hertzog Boulevard	Foreshore	18,43320357	-33,92308779
LH092M	Male	26-35	Coloured	Sleeping	Yes	4	Under Bridge	Hertzog Boulevard	Foreshore	18,43321186	-33,92320885
LH092M	Female	26-35	Coloured	Sleeping	Yes	4	Under Bridge	Hertzog Boulevard	Foreshore	18,43321186	-33,92320885
WR003M	Male	26-35	Black African	Sitting	Yes	6	Under Bridge	Nelson Mandela Boulevard	Foreshore	18,433237	-33,923524
WR003M	Male	26-35	Black African	Sleeping	Yes	6	Under Bridge	Nelson Mandela Boulevard	Foreshore	18,433237	-33,923524
WR003M	Male	26-35	Black African	Sleeping	Yes	6	Under Bridge	Nelson Mandela Boulevard	Foreshore	18,433237	-33,923524
WR003M	Male	36-45	Black African	Sleeping	Yes	6	Under Bridge	Nelson Mandela Boulevard	Foreshore	18,433237	-33,923524
WR003M	Male	36-45	Black African	Sleeping	Yes	6	Under Bridge	Nelson Mandela Boulevard	Foreshore	18,433237	-33,923524
WR003M	Male	26-35	Black African	Sleeping	Yes	6	Under Bridge	Nelson Mandela Boulevard	Foreshore	18,433237	-33,923524
WR003M	Male	26-35	Black African	Sleeping	No	1	Pavement	Nelson Mandela Boulevard	Foreshore	18,43323745	-33,92352419
LH092M	Male	36-45	Black African	Sleeping	Yes	2	Under Bridge	Hertzog Boulevard	Foreshore	18,43327971	-33,92422529
LH092M	Male	26-35	Black African	Sleeping	Yes	2	Under Bridge	Hertzog Boulevard	Foreshore	18,43327971	-33,92422529
GK015M	Male	46-55	Black African	Sleeping	No	1	Pavement	Hertzog Boulevard	Foreshore	18,43336665	-33,92451544
WR0903	Male	36-45	Black African	Sleeping	No	1	Pavement	Hertzog Boulevard	Foreshore	18,43339519	-33,92415086
GK015M	Male	46-55	Black African	Sleeping	Yes	10	Under Bridge	Hertzog Boulevard	Foreshore	18,4333989	-33,92401097
GK015M	Male	36-45	Black African	Sleeping	Yes	10	Under Bridge	Hertzog Boulevard	Foreshore	18,4333989	-33,92401097
GK015M	Male	36-45	Black African	Sleeping	Yes	10	Under Bridge	Hertzog Boulevard	Foreshore	18,4333989	-33,92401097
GK015M	Male	46-55	Black African	Sleeping	Yes	10	Under Bridge	Hertzog Boulevard	Foreshore	18,4333989	-33,92401097
GK015M	Male	36-45	Black African	Sleeping	Yes	10	Under Bridge	Hertzog Boulevard	Foreshore	18,4333989	-33,92401097
GK015M	Male	36-45	Black African	Sleeping	Yes	10	Under Bridge	Hertzog Boulevard	Foreshore	18,4333989	-33,92401097
WR003M	Male	36-45	Black African	Sleeping	Yes	10	Under Bridge	Hertzog Boulevard	Foreshore	18,43341126	-33,92408569
WR003M	Male	36-45	Black African	Sleeping	Yes	10	Under Bridge	Hertzog Boulevard	Foreshore	18,43341126	-33,92408569
WR003M	Male	26-35	Black African	Sleeping	Yes	10	Under Bridge	Hertzog Boulevard	Foreshore	18,43341126	-33,92408569
WR003M	Female	26-35	Black African	Sleeping	Yes	10	Under Bridge	Hertzog Boulevard	Foreshore	18,43341126	-33,92408569
LH092M	Male	18-25	Black African	Sleeping	Yes	2	Under Bridge	Christiaan Barnard Street	Foreshore	18,43343131	-33,92203122
LH092M	Male	18-25	Black African	Sleeping	Yes	2	Under Bridge	Christiaan Barnard Street	Foreshore	18,43343131	-33,92203122
WR003M	Male	26-35	Black African	Sleeping	No	1	Pavement	Hertzog Boulevard	Foreshore	18,43343847	-33,92469739
LH092M	Female	26-35	Black African	Sleeping	Yes	2	Under Bridge	Old Marine Drive	Foreshore	18,43385438	-33,92474067
LH092M	Male	36-45	Black African	Sleeping	Yes	2	Under Bridge	Old Marine Drive	Foreshore	18,43385438	-33,92474067
WR003M	Male	26-35	Black African	Strolling	No	1	Pavement	Eastern Boulevard	Cape Town CBD	18,43152892	-33,91701996
WR003M	Male	46-55	Coloured	Sitting	Yes	2	Under Bridge	Martin Hammerschlag Way	Cape Town CBD	18,43201078	-33,91988037
WR003M	Male		Coloured	Sitting	Yes	2	Under Bridge	Martin Hammerschlag Way	Cape Town CBD	18,43201078	-33,91988037
LH092M	Male	26-35	Black African	Sleeping	No	1	Pavement	Christiaan Barnard Street	Cape Town CBD	18,43219444	-33,92183381
LH092M	Male	26-35	Coloured	Sleeping	Yes	2	Under Bridge	Eastern Boulevard	Cape Town CBD	18,4326943	-33,91765902
LH092M	Male	26-35	Coloured	Sleeping	Yes	2	Under Bridge	Eastern Boulevard	Cape Town CBD	18,4326943	-33,91765902
LH092M	Female	36-45	Coloured	Sleeping	Yes	2	Under Bridge	Eastern Boulevard	Cape Town CBD	18,43355892	-33,9181342
LH092M	Male	46-55	Coloured	Sleeping	Yes	2	Under Bridge	Eastern Boulevard	Cape Town CBD	18,43355892	-33,9181342
LH092M	Female	18-25	Coloured	Skarelling	No	1	Pavement	Klipfontein Road	Gatesville	18,53364309	-33,96840931
PB103M	Female	26-35	Coloured	Strolling	Yes	2	Pavement	Klipfontein Road	Gatesville	18,53369092	-33,96956253
PB103M	Male	36-45	Coloured	Strolling	Yes	2	Pavement	Klipfontein Road	Gatesville	18,53369092	-33,96956253
LH092M	Female	26-35	Coloured	Skarelling	No	1	Pavement	Klipfontein Road	Gatesville	18,53456884	-33,96853216
LH092M	Female	26-35	Coloured	Sleeping	Yes	18	Pavement	Klipfontein Road	Gatesville	18,53482679	-33,9688661
LH092M	Male	26-35	Coloured	Sleeping	Yes	18	Pavement	Klipfontein Road	Gatesville	18,534827	-33,968866
SB162M	Male	36-45	Coloured	Sleeping	Yes	18	Pavement	Klipfontein Road	Gatesville	18,534944	-33,968893
SB162M	Male	36-45	Coloured	Sleeping	Yes	18	Pavement	Klipfontein Road	Gatesville	18,534944	-33,968893
SB162M	Male	26-35	Coloured	Sleeping	Yes	18	Pavement	Klipfontein Road	Gatesville	18,534944	-33,968893
SB162M	Male	36-45	Coloured	Sleeping	Yes	18	Pavement	Klipfontein Road	Gatesville	18,53494426	-33,96889318
SB162M	Male	36-45	Coloured	Sleeping	Yes	18	Pavement	Klipfontein Road	Gatesville	18,534983	-33,968868
SB162M	Male	26-35	Coloured	Sleeping	Yes	18	Pavement	Klipfontein Road	Gatesville	18,534983	-33,968868
SB162M	Male	26-35	Coloured	Sleeping	No	18	Pavement	Klipfontein Road	Silvertown	18,53498312	-33,96886826
SB162M	Male	36-45	Coloured	Sleeping	No	1	Pavement	Klipfontein Road	Gatesville	18,53529394	-33,96859237
SB162M	Male	36-45	Coloured	Sleeping	Yes	3	Pavement	Klipfontein Road	Gatesville	18,535294	-33,968592
SB162M	Male	26-35	Coloured	Sleeping	Yes	3	Pavement	Klipfontein Road	Gatesville	18,535294	-33,968592
SB162M	Male	26-35	Coloured	Sleeping	Yes	3	Pavement	Klipfontein Road	Gatesville	18,535294	-33,968592
LH092M	Male	26-35	Coloured	Skarelling	No	1	Pavement	Klipfontein Road	Gatesville	18,53577237	-33,96855047
RB044M	Female	46-55	Coloured	Sitting	Yes	4	Pavement	Castletown Road	Wynberg	18,47026652	-34,00948064
RB044M	Female	46-55	Coloured	Sitting	Yes	4	Pavement	Castletown Road	Wynberg	18,47026652	-34,00948064
RB044M	Female	46-55	Coloured	Sitting	Yes	4	Pavement	Castletown Road	Wynberg	18,47026652	-34,00948064
RB044M	Male	36-45	Coloured	Sleeping	No	1	Pavement	Castletown Road	Wynberg	18,47026652	-34,00948064
YJ137M	Male	36-45	Black African	Sleeping	No	1	Pavement	Mitcham Road	Wynberg	18,47109422	-34,00615296
YJ137M	Male	26-35	Coloured	Skarelling	No	1	Pavement	Vine Road	Wynberg	18,47118339	-34,00812132
RB044M	Male	26-35	Coloured	Sleeping	Yes	13	Pavement	Pendle Crescent	Wynberg	18,47244975	-34,00371599
RB044M	Female	26-35	Coloured	Skarelling	Yes	13	Pavement	Pendle Crescent	Wynberg	18,47244975	-34,00371599
RB044M	Male	46-55	Coloured	Skarelling	Yes	13	Pavement	Pendle Crescent	Wynberg	18,47244975	-34,00371599
RB044M	Male	18-25	Coloured	Skarelling	Yes	13	Pavement	Pendle Crescent	Wynberg	18,47244975	-34,00371599
RB044M	Female	18-25	Coloured	Sleeping	Yes	13	Pavement	Pendle Crescent	Wynberg	18,47244975	-34,00371599
RB044M	Female	26-35	Coloured	Sleeping	Yes	13	Pavement	Pendle Crescent	Wynberg	18,47244975	-34,00371599
RB044M	Male	26-35	Coloured	Sleeping	Yes	13	Pavement	Pendle Crescent	Wynberg	18,47244975	-34,00371599
RB044M	Male	36-45	Coloured	Sleeping	Yes	13	Pavement	Pendle Crescent	Wynberg	18,47244975	-34,00371599
RB044M	Male	26-35	Black African	Sleeping	Yes	13	Pavement	Pendle Crescent	Wynberg	18,47244975	-34,00371599
RB044M	Male	26-35	Coloured	Sleeping	Yes	13	Pavement	Pendle Crescent	Wynberg	18,47244975	-34,00371599
RB044M	Male	18-25	Coloured	Sleeping	Yes	13	Pavement	Pendle Crescent	Wynberg	18,47244975	-34,00371599
RB044M	Male	56-65	Coloured	Sleeping	Yes	13	Pavement	Pendle Crescent	Wynberg	18,47244975	-34,00371599
RB044M	Male	56-65	Coloured	Sleeping	Yes	13	Pavement	Pendle Crescent	Wynberg	18,47244975	-34,00371599
RB044M	Female	36-45	Coloured	Skarelling	Yes	3	Pavement	Broad Road	Wynberg	18,47247648	-34,00403299
RB044M	Female	26-35	Coloured	Skarelling	Yes	3	Pavement	Broad Road	Wynberg	18,47247648	-34,00403299
RB044M	Male	36-45	Coloured	Skarelling	Yes	3	Pavement	Broad Road	Wynberg	18,47247648	-34,00403299
RB044M	Female	18-25	Coloured	Sleeping	Yes	3	Pavement	Broad Road	Wynberg	18,47247648	-34,00403299
RB044M	Female	36-45	Coloured	Sleeping	Yes	3	Pavement	Broad Road	Wynberg	18,47247648	-34,00403299
RB044M	Male	36-45	Coloured	Sleeping	Yes	3	Pavement	Broad Road	Wynberg	18,47247648	-34,00403299
RB044M	Male	36-45	Black African	Strolling	No	1	Pavement	Broad Road	Wynberg	18,47568578	-34,00403299
FB050M	Male	26-35	Coloured	Skarelling	No	1	Pavement	Parish Street	Constantia	18,43905417	-34,01595356
JN167M	Male	26-35	Coloured	Skarelling	No	1	Pavement	Constantia Main Road	Constantia	18,44398418	-34,02071124
JN167M	Male	36-45	Coloured	Skarelling	Yes	3	Pavement	Constantia Main Road	Constantia	18,44563562	-34,02007969
JN167M	Male	36-45	Coloured	Skarelling	Yes	3	Pavement	Constantia Main Road	Constantia	18,44563562	-34,02007969
JN167M	Male	46-55	White	Sleeping	Yes	3	Pavement	Constantia Main Road	Constantia	18,44563562	-34,02007969
FB050M	Female	26-35	Coloured	Sleeping	No	1	Pavement	Rust En Vrede Avenue	Constantia	18,44594012	-34,01863302
JN167M	Male	26-35	Coloured	Skarelling	Yes	4	Pavement	Spaanschemat River Road	Constantia	18,44629099	-34,02032199
JN167M	Male	26-35	Coloured	Skarelling	Yes	4	Pavement	Spaanschemat River Road	Constantia	18,446291	-34,020322
JN167M	Male	46-55	Coloured	Skarelling	Yes	4	Pavement	Spaanschemat River Road	Constantia	18,446291	-34,020322
JN167M	Male	46-55	Coloured	Skarelling	Yes	4	Pavement	Spaanschemat River Road	Constantia	18,44630486	-34,02036235
JN167M	Male	56-65	Coloured	Sitting	Yes	4	Pavement	Spaanschemat River Road	Constantia	18,44630486	-34,02036235
JN167M	Male	36-45	Coloured	Sitting	Yes	4	Pavement	Spaanschemat River Road	Constantia	18,44630486	-34,02036235
JN167M	Female	36-45	Coloured	Sitting	Yes	4	Pavement	Spaanschemat River Road	Constantia	18,44630486	-34,02036235
JN167M	Male	46-55	White	Sitting	Yes	4	Pavement	Spaanschemat River Road	Constantia	18,44630486	-34,02036235
FB050M	Male	36-45	Coloured	Sleeping	No	1	Pavement	Constantia Main Road	Constantia	18,44666462	-34,01934856
FB050M	Male	46-55	Black African	Strolling	No	1	Pavement	Constantia Main Road	Constantia	18,44758882	-34,01884023
FB050M	Male	56-65	Black African	Skarelling	No	1	Pavement	Constantia Main Road	Constantia	18,44799641	-34,01798978
YJ137M	Male	26-35	Coloured	Sleeping	No	1	Pavement	Church Street	Wynberg	18,46648255	-34,00438964
YJ137M	Female	46-55	Coloured	Sitting	Yes	7	Pavement	Glaren Road	Wynberg	18,46754317	-34,00491453
YJ137M	Male	26-35	Coloured	Sleeping	Yes	7	Pavement	Glaren Road	Wynberg	18,46754317	-34,00491453
YJ137M	Male	46-55	White	Sleeping	Yes	7	Pavement	Glaren Road	Wynberg	18,46754317	-34,00491453
YJ137M	Female	26-35	Coloured	Sleeping	Yes	7	Pavement	Glaren Road	Wynberg	18,46754317	-34,00491453
YJ137M	Female	26-35	Coloured	Sleeping	Yes	7	Pavement	Glaren Road	Wynberg	18,46754317	-34,00491453
YJ137M	Female	18-25	Coloured	Sleeping	Yes	7	Pavement	Glaren Road	Wynberg	18,46754317	-34,00491453
YJ137M	Male	26-35	Coloured	Strolling	Yes	7	Pavement	Glaren Road	Wynberg	18,46754317	-34,00491453
RB044M	Female	56-65	Coloured	Sleeping	Yes	6	Pavement	Main Road	Wynberg	18,46906004	-34,011371
RB044M	Female	56-65	Coloured	Sleeping	Yes	6	Pavement	Main Road	Wynberg	18,46906004	-34,011371
RB044M	Male	46-55	Coloured	Sleeping	Yes	6	Pavement	Main Road	Wynberg	18,46906004	-34,011371
RB044M	Male	46-55	Coloured	Sleeping	Yes	6	Pavement	Main Road	Wynberg	18,46906004	-34,011371
RB044M	Male	56-65	Coloured	Sleeping	Yes	6	Pavement	Main Road	Wynberg	18,46906004	-34,011371
RB044M	Female	66+	Coloured	Sleeping	Yes	6	Pavement	Main Road	Wynberg	18,46906004	-34,011371
YJ137M	Female	18-25	Coloured	Strolling	Yes	9	Pavement	Main Road	Wynberg	18,46919659	-34,00632015
YJ137M	Female	26-35	Coloured	Strolling	Yes	9	Pavement	Main Road	Wynberg	18,46919659	-34,00632015
RB044M	Male	56-65	Coloured	Sitting	Yes	9	Pavement	Main Road	Wynberg	18,46920286	-34,01312359
RB044M	Male	56-65	Coloured	Sitting	Yes	9	Pavement	Main Road	Wynberg	18,46920286	-34,01312359
RB044M	Male	46-55	Coloured	Sitting	Yes	9	Pavement	Main Road	Wynberg	18,46920286	-34,01312359
RB044M	Male	36-45	Coloured	Sleeping	Yes	9	Pavement	Main Road	Wynberg	18,46920286	-34,01312359
RB044M	Female	18-25	Coloured	Sleeping	Yes	9	Pavement	Main Road	Wynberg	18,46920286	-34,01312359
RB044M	Female	18-25	Coloured	Sleeping	Yes	9	Pavement	Main Road	Wynberg	18,46920286	-34,01312359
RB044M	Male	26-35	Coloured	Sleeping	Yes	9	Pavement	Main Road	Wynberg	18,46920286	-34,01312359
RB044M	Male	18-25	Coloured	Sitting	Yes	7	Pavement	Lester Road	Wynberg	18,46961521	-34,01162533
RB044M	Male	18-25	Coloured	Sitting	Yes	7	Pavement	Lester Road	Wynberg	18,46961521	-34,01162533
RB044M	Female	26-35	Coloured	Sleeping	Yes	7	Pavement	Lester Road	Wynberg	18,46961521	-34,01162533
RB044M	Female	26-35	Black African	Sleeping	Yes	7	Pavement	Lester Road	Wynberg	18,46961521	-34,01162533
RB044M	Female	26-35	Coloured	Sleeping	Yes	7	Pavement	Lester Road	Wynberg	18,46961521	-34,01162533
RB044M	Male	26-35	White	Sleeping	Yes	7	Pavement	Lester Road	Wynberg	18,46961521	-34,01162533
RB044M	Male	26-35	Black African	Sleeping	Yes	7	Pavement	Lester Road	Wynberg	18,46961521	-34,01162533
RB044M	Female	26-35	Coloured	Sitting	Yes	3	Pavement	Ebor Road	Wynberg	18,46964671	-34,00909522
RB044M	Female	26-35	Coloured	Sitting	Yes	3	Pavement	Ebor Road	Wynberg	18,46964671	-34,00909522
RB044M	Male	26-35	Coloured	Sleeping	Yes	3	Pavement	Ebor Road	Wynberg	18,46964671	-34,00909522
RB044M	Female	26-35	Coloured	Sleeping	Yes	5	Pavement	Ebor Road	Wynberg	18,46967813	-34,00940622
RB044M	Female	26-35	Coloured	Sleeping	Yes	5	Pavement	Ebor Road	Wynberg	18,46967813	-34,00940622
RB044M	Male	26-35	Coloured	Sleeping	Yes	5	Pavement	Ebor Road	Wynberg	18,46967813	-34,00940622
RB044M	Male	26-35	Black African	Sleeping	Yes	5	Pavement	Ebor Road	Wynberg	18,46967813	-34,00940622
RB044M	Male	36-45	Coloured	Sleeping	Yes	5	Pavement	Ebor Road	Wynberg	18,46967813	-34,00940622
RB044M	Male	46-55	Coloured	Skarelling	No	1	Pavement	Lower Maynard Road	Wynberg	18,46971719	-34,00480975
RB044M	Female	36-45	Coloured	Sleeping	Yes	7	Pavement	Rockley Road	Wynberg	18,46997786	-34,01171558
RB044M	Female	36-45	Coloured	Sleeping	Yes	7	Pavement	Rockley Road	Wynberg	18,46997786	-34,01171558
RB044M	Male	36-45	Coloured	Sleeping	Yes	7	Pavement	Rockley Road	Wynberg	18,46997786	-34,01171558
RB044M	Female	26-35	Coloured	Sleeping	Yes	7	Pavement	Rockley Road	Wynberg	18,46997786	-34,01171558
RB044M	Male	36-45	Coloured	Sleeping	Yes	7	Pavement	Rockley Road	Wynberg	18,46997786	-34,01171558
RB044M	Female	26-35	Coloured	Sleeping	Yes	7	Pavement	Rockley Road	Wynberg	18,46997786	-34,01171558
RB044M	Male	56-65	Coloured	Sleeping	Yes	7	Pavement	Rockley Road	Wynberg	18,46997786	-34,01171558
YJ137M	Male	26-35	Coloured	Sleeping	Yes	4	Train Station	Station Road	Wynberg	18,47005699	-34,00612422
YJ137M	Female	26-35	Coloured	Sleeping	Yes	4	Train Station	Station Road	Wynberg	18,470057	-34,006124
YJ137M	Female		Coloured	Sleeping	Yes	4	Train Station	Station Road	Wynberg	18,470057	-34,006124
YJ137M	Male	18-25	Black African	Sleeping	Yes	4	Train Station	Station Road	Wynberg	18,470057	-34,006124
RB044M	Male	36-45	Coloured	Sleeping	No	1	Pavement	Station Road	Wynberg	18,47087747	-34,00450223
RB044M	Male	26-35	Coloured	Sleeping	No	1	Pavement	Lower Church Street	Wynberg	18,4710122	-34,00407995
RB044M	Female	18-25	Coloured	Sitting	Yes	8	Pavement	Station Road	Wynberg	18,47115191	-34,00457496
RB044M	Female	18-25	Coloured	Sitting	Yes	8	Pavement	Station Road	Wynberg	18,47115191	-34,00457496
RB044M	Male	36-45	Coloured	Sitting	Yes	8	Pavement	Station Road	Wynberg	18,47115191	-34,00457496
RB044M	Male	26-35	Black African	Sitting	Yes	8	Pavement	Station Road	Wynberg	18,47115191	-34,00457496
RB044M	Male	18-25	Coloured	Skarelling	Yes	8	Pavement	Station Road	Wynberg	18,47115191	-34,00457496
RB044M	Female	18-25	Coloured	Skarelling	Yes	8	Pavement	Station Road	Wynberg	18,47115191	-34,00457496
RB044M	Female	36-45	Coloured	Skarelling	Yes	8	Pavement	Station Road	Wynberg	18,47115191	-34,00457496
RB044M	Male	26-35	Coloured	Sleeping	Yes	8	Pavement	Station Road	Wynberg	18,47115191	-34,00457496
